"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0531268475504482 0.0642027063891343 0.0584286482795467 0.0584149057051814 0.06 40000 0.9994 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00856913160892098 0.0132978959061715 0.0109452872871625 0.0109723333450159 0.01 40000 0.9994 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.640159909250613 0.742955890453655 0.690072850156367 0.690285117153696 0.7 40000 0.9994 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.655269649703196 0.737275610262334 0.695537815736522 0.696416061508955 0.7 40000 0.9994 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.662345765743487 0.763683904811025 0.712196989062465 0.712649407346488 0.7 40000 0.9994 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.666883475616712 0.753995418423234 0.709271643010843 0.709582405739604 0.7 40000 0.9994 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997644382254149 0.999724140268847 0.998782442821827 0.998733382780091 0.9994 40000 0.9994 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997859422534066 0.999998099515538 0.998990269481536 0.998942029786625 0.9994 40000 0.9994 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997892540368401 0.999984883617491 0.998896060487727 0.998874796354881 0.9994 40000 0.9994 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998324785963623 0.999999880236754 0.999376739299373 0.999291329303697 0.9994 40000 0.9994 "300+/1000-"
"v.efficacy" "v.efficacy" 0.498471797006223 0.698196169216465 0.594247624168119 0.596712342132495 0.6 40000 0.9994 "300+/1000-"
