"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0579854496343155 0.0662843671216263 0.0619655122638665 0.0619661483651404 0.06 70000 0.9995 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00890595431730088 0.0120433917932931 0.0104426075740924 0.0104663026535037 0.01 70000 0.9995 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.648466729593137 0.739000444182862 0.692379476367526 0.692641607333612 0.7 70000 0.9995 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.644656877269906 0.70921262996893 0.675341579199886 0.675783369421887 0.7 70000 0.9995 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.647997320544258 0.764549907775637 0.707599132566151 0.708156635568018 0.7 70000 0.9995 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.641061372770553 0.70962169401113 0.674135765546688 0.674380092735522 0.7 70000 0.9995 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997719215874071 0.999572500392004 0.998674656540656 0.998664567621689 0.9995 70000 0.9995 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998995683282743 0.999999808665688 0.999680566298551 0.999607059191968 0.9995 70000 0.9995 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998874916305871 0.999954658926193 0.999472465648644 0.999438980651888 0.9995 70000 0.9995 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999172274877412 0.999999996297203 0.999772971055269 0.999697893870794 0.9995 70000 0.9995 "30+/100-"
"v.efficacy" "v.efficacy" 0.475640450555205 0.61659267771363 0.545842613822788 0.546602044690087 0.6 70000 0.9995 "30+/100-"
