"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0582077438766544 0.0617679117485183 0.0599356816596045 0.059919970704607 0.06
"Low prevalence pop" "Low prevalence pop" 0.00853915340159376 0.00992757606163997 0.00924049523639477 0.00923829437087766 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.796659749460375 0.83861847635092 0.818645521552698 0.818631784212597 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.69266972293502 0.725095562677073 0.709746432377611 0.709615494511262 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.772328775201259 0.814653463303576 0.792928759734731 0.792733856281193 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.686935720491842 0.717168385013953 0.702110295691932 0.702168464976184 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.995374538610579 0.99611675815978 0.995760935923312 0.995760123254292 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998785900121768 0.999555552453905 0.999169104285649 0.999166065597763 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.995158265587361 0.995893039589519 0.995530717891362 0.995529910439012 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998319063469976 0.999174685639173 0.998764109286846 0.998765531598298 0.999
"v.efficacy" "v.efficacy" 0.407250707866827 0.457084171030595 0.429620457135993 0.430423167083791 0.6
