"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0542452941397266 0.066104010250182 0.060214436986528 0.060202735200999 0.06 40000 0.9993 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00757592065907054 0.0119597503038629 0.00963854919704201 0.00968593617050975 0.01 40000 0.9993 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.644463107871906 0.793043019209419 0.713579800653714 0.713574278168178 0.7 40000 0.9993 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.695498560417737 0.802076791754451 0.7473343696041 0.747397084589121 0.7 40000 0.9993 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.623946949530671 0.754967572207736 0.692051853893615 0.692652625464281 0.7 40000 0.9993 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.649312734968298 0.739235938535614 0.694206522225634 0.694438707711177 0.7 40000 0.9993 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998173946957834 0.999999280636328 0.999165656533921 0.999103999646315 0.9993 40000 0.9993 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998394929607184 0.999999749092981 0.999446089368477 0.999347075502074 0.9993 40000 0.9993 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.996776935072992 0.999330906200032 0.998091983972544 0.998065681547967 0.9993 40000 0.9993 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997284050438787 0.999909596803562 0.99858979912211 0.998540692449192 0.9993 40000 0.9993 "30+/100-"
"v.efficacy" "v.efficacy" 0.475935890801435 0.671274145812396 0.569571443142131 0.572759628328492 0.6 40000 0.9993 "30+/100-"
