"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0547024204638424 0.0620357588313391 0.0584918631281114 0.0585288049140558 0.06
"Low prevalence pop" "Low prevalence pop" 0.00760373825134047 0.010579991417063 0.00909164152993142 0.00910756054857842 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.676397296125307 0.779918145826885 0.727666443343754 0.727969609332757 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.67346994798941 0.748049534709773 0.711330740014612 0.710772974193513 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.663439887942641 0.759899789426906 0.71018297267814 0.710078688353223 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.68209454504666 0.739700896560476 0.710754026508098 0.711071066484694 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.998185159005535 0.999754676332767 0.998950423648633 0.99893827639964 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999253291524903 0.999999978124328 0.999762784185491 0.99970834068018 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.99765641064304 0.999317396450096 0.99852531542114 0.998517587065957 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.997690665480895 0.999596337176938 0.998743450193234 0.998730232954996 0.999
"v.efficacy" "v.efficacy" 0.527852653855638 0.671170217476454 0.59801045565147 0.598809610998581 0.6
