"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0496438735628818 0.0609832584273669 0.0553572253343196 0.0554104638221203 0.06 40000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.0063845976200178 0.0104727414868383 0.00851754014702072 0.00853257381596793 0.01 40000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.639070299850716 0.789938015567375 0.716346060023693 0.716628689658851 0.7 40000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.629783244058698 0.735243819218589 0.683634344400626 0.683953200310266 0.7 40000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.635849908754296 0.753240032348577 0.691617896943413 0.691773298184331 0.7 40000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.664948565134809 0.771031220116731 0.715387478114532 0.715759958271708 0.7 40000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998817527127176 0.999999381003966 0.999608041809469 0.999528296718669 0.999 40000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997382135790914 0.999863038395169 0.998669616449545 0.99861972586222 0.999 40000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997474513900496 0.999801447781332 0.998642592760855 0.998600107889911 0.999 40000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997604987455533 0.999997083666175 0.998852285518905 0.998792356231278 0.999 40000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.530555455631461 0.757042967568743 0.638031686732929 0.639788297424485 0.6 40000 0.999 "30+/100-"
