"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0562382638065043 0.0631042330301907 0.0594276525927917 0.0594770283401522 0.06
"Low prevalence pop" "Low prevalence pop" 0.00883533044109373 0.0113746277954875 0.0100977362238661 0.0100980496672369 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.684985579998683 0.734762827663446 0.708930758647642 0.708888345846327 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.660421954712649 0.702496303830758 0.681157593523415 0.681150159330767 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.684527421526588 0.737933238373025 0.710393934555057 0.71010782454382 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.666696170008978 0.71239610485637 0.688990197295507 0.689084934902541 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999032907640365 0.99999701357323 0.999534618096541 0.999516145918029 0.9998
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999142209836262 0.999999573156027 0.999710250188958 0.999657376688459 0.9998
"SpStd vaccine pop" "SpStd vaccine pop" 0.999277066827208 0.999999733989578 0.999724114851201 0.999689966151652 0.9998
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999540062154435 0.999999976707891 0.999885432513088 0.999842425700089 0.9998
"v.efficacy" "v.efficacy" 0.546476364843889 0.667947431017748 0.605249259730646 0.605197494457233 0.6
