"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.051729706559967 0.0713213550172194 0.0612861901515011 0.0612995676781195 0.06
"Low prevalence pop" "Low prevalence pop" 0.007881045865244 0.0151488515533781 0.0113083088457478 0.0113877470793968 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.59245037018757 0.778529561353011 0.67314520180286 0.675330121854895 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.586560346494107 0.749946925700085 0.666857571494581 0.668425011718884 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.598395017894424 0.774287444202551 0.686151422832365 0.686832972234364 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.627310212377102 0.78966401021246 0.705558797834868 0.707690215089671 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.997962124065341 0.99999973294713 0.999303918763901 0.999175090640506 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996000657745411 0.999999340222217 0.998222674113553 0.998073829787927 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.997700697082663 0.999999914146756 0.999199639927232 0.999054754122249 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.995645754409009 0.999992796453641 0.99805435590197 0.997900299776927 0.999
"v.efficacy" "v.efficacy" 0.466112498861296 0.765868083016928 0.60299286021355 0.610113261910576 0.6
