"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0510591280253477 0.0623099960177001 0.0568920427784214 0.0568980653073636 0.06 30000 0.9994 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00891392057980617 0.0133685574820024 0.0110175204604246 0.0110566200450258 0.01 30000 0.9994 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.688418852683265 0.749002315959092 0.717693997382651 0.717647276771851 0.7 30000 0.9994 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.673226238692538 0.728241634037762 0.701488502876774 0.701333665649381 0.7 30000 0.9994 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.670685683325093 0.729677379127859 0.702551210640055 0.702334742601006 0.7 30000 0.9994 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.683564486348478 0.739139791598053 0.713034357594367 0.71277661378343 0.7 30000 0.9994 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998657824622125 0.999944217701871 0.999388788979273 0.999349617892104 0.9994 30000 0.9994 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998856111743274 0.999999984209029 0.999649502983036 0.999560068208103 0.9994 30000 0.9994 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998099029463773 0.999544161112419 0.998898371874875 0.998869134283026 0.9994 30000 0.9994 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999126342004377 0.999999899925763 0.999755141870064 0.99967735925731 0.9994 30000 0.9994 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.492203239443714 0.691036686712664 0.592844323601952 0.594876237205594 0.6 30000 0.9994 "1500+/5000-"
