"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0558069661365607 0.108691301843775 0.0779497114997303 0.0796057525449368 0.06
"Low prevalence pop" "Low prevalence pop" 0.00639220223876569 0.0351050278472223 0.0180750152042633 0.01938340809024 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.27541018364054 0.597696942182172 0.426987559953771 0.43184788360847 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.3472235522096 0.605521988447261 0.474324800462818 0.475882927149229 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.31255713908325 0.76379415162146 0.51780380193886 0.527952622076483 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.283919614913449 0.536683017382519 0.401020307503692 0.40526435488241 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.993989617127059 1.00217748359902 0.998033097532587 0.997997332914534 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.995336147681087 1.0065590530097 1.00078991187549 1.0009296169301 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.997144898556109 1.00413783841472 1.00054073267542 1.00055675994028 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997155611093735 1.0053541181598 1.00114812260593 1.00122960775576 0.999
"v.efficacy" "v.efficacy" 0.259515032692506 0.844253634643372 0.527579893693027 0.539416577656849 0.6
