"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0547219392508303 0.0644853420632443 0.0595401171957338 0.0595327101973489 0.06
"Low prevalence pop" "Low prevalence pop" 0.00840865679779817 0.0127424281519922 0.010469967888654 0.0105398169886266 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.726273394470037 0.873923310691863 0.802434664284207 0.803205535486013 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.815074003626722 0.897226781205864 0.858293565093872 0.858318527275271 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.797742211822579 0.987659700199673 0.893859214217135 0.895750260424607 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.788709519961065 0.867142850767501 0.827051768198179 0.826800967393096 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997323104946036 0.999233847025654 0.998297870439776 0.998277061204552 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998013974756518 1.00029465658758 0.99923847245198 0.999227934542052 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.99861284457056 1.00013053376663 0.999409448270599 0.999375857995555 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997314405865264 0.99971232684027 0.998522679211437 0.998498355927684 0.999
"v.efficacy" "v.efficacy" 0.254087340684498 0.373327465302656 0.309666544773706 0.311066406246149 0.3
