"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0579860072709054 0.0609469268932016 0.0594561359048591 0.0594559515778205 0.06
"Low prevalence pop" "Low prevalence pop" 0.00932938169035629 0.0106281323104739 0.00995806141503258 0.00996413448021152 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.826135219681975 0.876884240444898 0.851902556827627 0.851909875928356 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.840669221532394 0.865437560026836 0.852811105256696 0.852664631079774 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.835475155642649 0.889732170027117 0.862507380915986 0.862497867762799 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.834025286446866 0.858151778555138 0.846156018748804 0.846184495493527 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998545440938729 0.99908169052835 0.998816053380922 0.99881614701654 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998864391974747 0.999541137502168 0.999184157856679 0.999179146679452 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998721743985599 0.999237896112431 0.998968157588625 0.998964030718097 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998441206045812 0.999175598342501 0.998815776429566 0.998814530863595 0.999
"v.efficacy" "v.efficacy" 0.274643899052895 0.310308602376612 0.292819045510419 0.292927482358607 0.3
