"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0514854400362089 0.0593987517540083 0.0554324895381505 0.0554734670390136 0.06
"Low prevalence pop" "Low prevalence pop" 0.00698224186006247 0.0100877412481329 0.00838304975024078 0.00841963635431169 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.674348681204715 0.773065236334648 0.721820549546312 0.722481272448254 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.679945248471143 0.759875426482621 0.722339508634446 0.721908157016826 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.691466347546519 0.793355440112953 0.743972384377684 0.744269120990243 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.683558308686577 0.759168200489039 0.71846664741532 0.718262226532929 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.997727823392628 0.999369778196156 0.998535636112064 0.99852093120812 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998060923541498 0.999816173474856 0.999013494462119 0.998992866504315 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.998044321649684 0.999643449022122 0.998885284763472 0.998866961258463 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.997125785498287 0.999212595668003 0.998170424466089 0.998170311384105 0.999
"v.efficacy" "v.efficacy" 0.548254152899011 0.708719973970524 0.627024038098797 0.628193440787979 0.6
