"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0590823992010301 0.0676705035313806 0.0632954026530463 0.063300631008899 0.06
"Low prevalence pop" "Low prevalence pop" 0.00833199049013214 0.0118162240117438 0.0101532644116819 0.0101692388241847 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.678135331098106 0.784679731396562 0.731736538196765 0.731683549884513 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.662790784515992 0.735867047523682 0.699549684072936 0.69937116719185 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.677350142168201 0.779708189330001 0.725004406569033 0.72573162523235 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.666677826625723 0.732243386292166 0.699471660201948 0.699531900887398 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.99774372756561 0.999501767316427 0.998650592184628 0.998629204101749 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998531626775102 0.999995345965368 0.999318761741883 0.999286539228186 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.997389554705231 0.999208250588586 0.998283036600485 0.998275175815866 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.997605805809812 0.99969877439502 0.998707675704281 0.998685381065908 0.999
"v.efficacy" "v.efficacy" 0.458459413888921 0.595623139624848 0.526651025955451 0.528479800832174 0.6
