"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0506203383983334 0.0628454935916166 0.0568824417774907 0.0568969014391095 0.06 40000 0.9996 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00652624415284224 0.0106445377449645 0.00862486214876802 0.00865231574379876 0.01 40000 0.9996 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.576723572081394 0.687227366501281 0.631352011815656 0.631387538543739 0.7 40000 0.9996 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.614235618485449 0.714183549972111 0.661826810255707 0.66311575717576 0.7 40000 0.9996 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.632395056641409 0.742262895099803 0.688269036376991 0.687700072491057 0.7 40000 0.9996 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.641114367929243 0.758852337917198 0.703451079288908 0.703335034007036 0.7 40000 0.9996 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999237138701133 0.999999908279636 0.999788951334393 0.99972478014247 0.9996 40000 0.9996 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996422975900522 0.999390879262883 0.99792616073735 0.99788485488395 0.9996 40000 0.9996 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999186011150859 0.999999972910975 0.99977680146112 0.999710588162891 0.9996 40000 0.9996 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998169059035118 0.999999476163956 0.999308307859636 0.999214614050955 0.9996 40000 0.9996 "30+/100-"
"v.efficacy" "v.efficacy" 0.555515737204854 0.771685349852397 0.665309592994306 0.666735794771072 0.6 40000 0.9996 "30+/100-"
