"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.05423519510713 0.0628601722084762 0.0585478525165101 0.0585316112141884 0.06 70000 0.9992 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00788780134337158 0.0112263758753962 0.00944263085535274 0.00947881925855885 0.01 70000 0.9992 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.677828854174757 0.762527655878383 0.718763676294563 0.718826734649512 0.7 70000 0.9992 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.668773976777245 0.73773677601195 0.703424331103972 0.703415520182007 0.7 70000 0.9992 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.648598017986459 0.723742762420585 0.686061383082015 0.686240457174577 0.7 70000 0.9992 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.696718143485299 0.768620268080406 0.732369776189052 0.732266269980595 0.7 70000 0.9992 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998878092738507 0.999923089537384 0.999451733947199 0.999424610172006 0.9992 70000 0.9992 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997475897229092 0.999533328619004 0.998522311660384 0.998505711093856 0.9992 70000 0.9992 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998163614504854 0.999623031798734 0.998963362847741 0.998942057668176 0.9992 70000 0.9992 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998056205946762 0.999803803504525 0.998932102887881 0.998903937546342 0.9992 70000 0.9992 "300+/1000-"
"v.efficacy" "v.efficacy" 0.538480056698705 0.690695311575158 0.611610744165434 0.613280291775049 0.6 70000 0.9992 "300+/1000-"
