"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0563026039547651 0.0635674925581949 0.059843480974966 0.0598838194753492 0.06 80000 0.9999 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00932810956784732 0.0121539611855276 0.0107170771670038 0.0107398595213627 0.01 80000 0.9999 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.669532048299185 0.71964019741101 0.695375997272304 0.695186787304048 0.7 80000 0.9999 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.689123551045121 0.733055680408444 0.710529902499723 0.710547846622493 0.7 80000 0.9999 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.700886574447626 0.749010179530873 0.725773875063522 0.725570906331043 0.7 80000 0.9999 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.676361739588349 0.720851075548531 0.698990711737974 0.699033047968049 0.7 80000 0.9999 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999484956331289 0.999999997125408 0.999850710614555 0.999807844062048 0.9999 80000 0.9999 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99908480938106 0.999999776844015 0.999679859903407 0.999625528657767 0.9999 80000 0.9999 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999404072557743 0.999985825963939 0.999748151872742 0.99972097785717 0.9999 80000 0.9999 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999388985974668 0.999999789883219 0.999820660812491 0.999769844552647 0.9999 80000 0.9999 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.527350252661143 0.645345501198573 0.583265949269884 0.583722257499961 0.6 80000 0.9999 "1500+/5000-"
