"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0568871199191041 0.0630824000986905 0.0600348552396215 0.0600649705708501 0.06
"Low prevalence pop" "Low prevalence pop" 0.00873236658296571 0.0113265165228864 0.0100217932761528 0.0100365400709433 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.79905919667842 0.861092369126029 0.830082181538748 0.829918625604329 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.825714935578865 0.875851243902487 0.851323914234477 0.85096825721115 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.795742634062603 0.863190238358398 0.831756290428403 0.831441993537615 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.837988279187368 0.886196429949801 0.862209698424005 0.862106714885861 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999445725034591 1.00044068585048 0.999993666253028 0.999977307375053 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998979936647228 1.00024122028654 0.999634154440465 0.999622091216386 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999515353233621 1.0004643067676 1.0000244822025 1.00001004393064 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99949999299763 1.00069354799257 1.00011014685034 1.00009831238093 0.9999
"v.efficacy" "v.efficacy" 0.557596655439149 0.665746507089755 0.614848664697111 0.614254027149669 0.6
