"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0538049020685309 0.0628340983039344 0.0584256587394895 0.0584212464650627 0.06 50000 0.9993 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.008178316566737 0.0118051133830181 0.0100176506055901 0.0100295252861879 0.01 50000 0.9993 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.670230156525946 0.726567368327915 0.696925125860413 0.696884493005809 0.7 50000 0.9993 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.658570960505598 0.709421984206843 0.686026666395044 0.685940151308085 0.7 50000 0.9993 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.683895395065251 0.739407331522129 0.712691046420618 0.71278418566719 0.7 50000 0.9993 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.663604504193711 0.717398887293817 0.689618006600784 0.689670205988254 0.7 50000 0.9993 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998037718156655 0.999505005095195 0.998786987203449 0.998777016717384 0.9993 50000 0.9993 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997710739550472 0.999481886892674 0.998654210899025 0.998632318973498 0.9993 50000 0.9993 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998553822609781 0.999777397471148 0.999227328938818 0.999198339267631 0.9993 50000 0.9993 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99900200066165 0.999999248902203 0.999665584254389 0.999601188614794 0.9993 50000 0.9993 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.513918061011172 0.674070153321974 0.58804061652798 0.589002216196813 0.6 50000 0.9993 "1500+/5000-"
