"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0550294995124402 0.0631380663975825 0.0590745904242092 0.0591016448253206 0.06
"Low prevalence pop" "Low prevalence pop" 0.00757165483532123 0.0105530643486834 0.0089850040909944 0.00900492112256344 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.671124559360877 0.761077139297594 0.716093238736002 0.716118759825997 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.654093123659229 0.726338299305955 0.691281383792444 0.691248596791625 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.630343965428867 0.710350567913524 0.670351213492019 0.670539222821113 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.688132401238005 0.762094192344879 0.726716927028013 0.726616750907586 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998010223656962 0.999678272727856 0.99885499251367 0.998836303563754 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996376563770524 0.998424833266394 0.99741000476518 0.997397959726304 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.99745673014514 0.999238099285446 0.998323973647606 0.998319622820226 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997106047123703 0.999135639241254 0.998101898484896 0.998097765475107 0.9987
"v.efficacy" "v.efficacy" 0.681208149079941 0.860027992410205 0.770889795765997 0.772505868307841 0.75
