"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0548108355002579 0.0629402411371091 0.0589226047186758 0.058918796621681 0.06 70000 0.9999 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00778645714544422 0.0108818169055179 0.00935229685283572 0.0093559864279223 0.01 70000 0.9999 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.68434806189643 0.763696150755567 0.724279611187728 0.723801559717041 0.7 70000 0.9999 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.674360750517115 0.736881603315706 0.70611019060025 0.706136090115715 0.7 70000 0.9999 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.663249637488342 0.735660377692032 0.69813751655003 0.697959717153825 0.7 70000 0.9999 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.694436663837688 0.762371572695905 0.727184920755616 0.727722524986271 0.7 70000 0.9999 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999503859851836 0.999999910568607 0.999864399819761 0.999821872523241 0.9999 70000 0.9999 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99847935885556 0.999993236570442 0.999279631825265 0.999241124235796 0.9999 70000 0.9999 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999027846940566 0.999999456985712 0.999572766654429 0.999543411119002 0.9999 70000 0.9999 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998913043416022 0.999999959669222 0.999593869995861 0.999534570789979 0.9999 70000 0.9999 "300+/1000-"
"v.efficacy" "v.efficacy" 0.524191798754371 0.66187858314564 0.591820322945996 0.592135939743143 0.6 70000 0.9999 "300+/1000-"
