"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0585812596886178 0.0649645611015583 0.0616245581689303 0.061641814907918 0.06
"Low prevalence pop" "Low prevalence pop" 0.0088614004455454 0.011303694351876 0.0100623291328082 0.0100820812689589 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.800611369436298 0.857801622819765 0.829687988150239 0.829686482418987 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.830276254788533 0.879555608528059 0.853991831947404 0.853991524341065 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.833097483179553 0.891046696220239 0.862318785921407 0.862267126907837 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.828737116619834 0.875657099931081 0.852355132470421 0.852385273672531 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998920410539234 1.00010118584395 0.999522639588484 0.999507225983079 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999619083334407 1.00074706363687 1.00019856647746 1.00019377719268 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999513585820928 1.00062246181205 1.00009214760616 1.0000846776136 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998988305096317 1.00029769885273 0.999689678618404 0.999676849394808 0.9999
"v.efficacy" "v.efficacy" 0.69227534778398 0.819140350303922 0.752756107734456 0.754145306866961 0.75
