"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.054215908954834 0.0610705237486503 0.0576296325862284 0.0577011080077021 0.06 1e+05 0.9993 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00750278239299144 0.0101242079173233 0.00885337339853081 0.00886149925465623 0.01 1e+05 0.9993 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.691162655153008 0.740300113252039 0.717466643606878 0.717274875595279 0.7 1e+05 0.9993 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.704979456237392 0.750436849225698 0.727176118065421 0.726993401366651 0.7 1e+05 0.9993 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.711047105894979 0.761446620214546 0.73663127184049 0.73640496151057 0.7 1e+05 0.9993 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.678483342151831 0.724465616791068 0.701939133465447 0.702065066562198 0.7 1e+05 0.9993 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998393089790883 0.999518225598819 0.998986298009018 0.998976644301627 0.9993 1e+05 0.9993 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998383992970852 0.999628099795781 0.999006184210029 0.998986922651646 0.9993 1e+05 0.9993 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998558174435424 0.999568527297073 0.999086247672211 0.999072938095058 0.9993 1e+05 0.9993 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99811756015252 0.999443584368159 0.998788405022998 0.9987811012844 0.9993 1e+05 0.9993 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.523955537544376 0.640700512319554 0.577511939872472 0.578714475011929 0.6 1e+05 0.9993 "1500+/5000-"
