"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0540102982696265 0.0667708844553446 0.0604673741457845 0.0604481121890689 0.06
"Low prevalence pop" "Low prevalence pop" 0.00911942195877701 0.0155756233023406 0.0119155730653521 0.0120244762639254 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.578632571575976 0.826353149022155 0.687684201623313 0.690951581588629 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.628597976851942 0.741378380011462 0.683710719175546 0.684211040010246 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.603316784903708 0.824651163881646 0.714344438033246 0.715382200484416 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.623876769741149 0.727066000461997 0.676477262387577 0.676225924755241 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998122354495427 0.999902355923044 0.99904438152252 0.99903508871639 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998778599551305 1.00158310275737 1.00016333085999 1.00018602587548 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.997051716975134 0.999285576409554 0.998254252153472 0.998225472489275 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997300758602866 1.00055211273624 0.998950435670098 0.998945968135725 0.999
"v.efficacy" "v.efficacy" 0.199491505882721 0.337221095401281 0.262798918601879 0.264970068225469 0.3
