"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.054630071495784 0.0629471849320219 0.0584138510440646 0.0584983725736896 0.06 90000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00786616236291561 0.0111362068636731 0.00935603126221506 0.00939480305331 0.01 90000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.642851577989459 0.729582823763885 0.685004541651938 0.685715198965336 0.7 90000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.671630562517464 0.742104238409186 0.706172087578818 0.706419541660268 0.7 90000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.665398446985975 0.75971109378148 0.713562619397066 0.713344764579505 0.7 90000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.695971806354509 0.769995134945444 0.733937520238036 0.733852267934281 0.7 90000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99775008546076 0.999280814403312 0.998551042454506 0.998531855712502 0.999 90000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997938275606662 0.999794063304893 0.998819447642489 0.998801746302544 0.999 90000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998805031972672 0.999997751434456 0.999423413980606 0.999395186457051 0.999 90000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998011547696645 0.999860888576353 0.998957529071246 0.998939604403499 0.999 90000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.538612827473997 0.687069808232365 0.612784072766261 0.61358434652319 0.6 90000 0.999 "30+/100-"
