"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0569739736328933 0.0646738798109704 0.0607516492846253 0.0607817738906491 0.06
"Low prevalence pop" "Low prevalence pop" 0.00799537524020326 0.0117155895469103 0.00982924137138821 0.00985687722746917 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.64315015637018 0.786981575062165 0.714194642742409 0.715148414966962 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.683951952913316 0.756136444553375 0.719395682332596 0.719424259218282 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.630378690939591 0.777965765958304 0.698912129586811 0.700442038702994 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.66771114726063 0.735730925526142 0.702244416115555 0.702443349778376 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997655764901835 0.999105348042217 0.998426378671416 0.998416163203001 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99831713323615 1.00018299570247 0.999255405175081 0.999243763453755 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.99821422140768 0.999514667995775 0.998895419452513 0.998882486662381 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997209398491976 0.999224495460961 0.998287145224154 0.998275507123883 0.9987
"v.efficacy" "v.efficacy" 0.245428081947031 0.340628097001368 0.291640021157816 0.292415276395991 0.3
