"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.055348802752522 0.062484071465001 0.0587868638486781 0.0588175464177416 0.06 90000 0.9996 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00845193877376168 0.0109998181080207 0.0096860375696743 0.00970321574035588 0.01 90000 0.9996 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.678168275262833 0.763475983255693 0.720264147169134 0.720600374711291 0.7 90000 0.9996 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.684321352353859 0.744867212855357 0.714180503869271 0.714236335598847 0.7 90000 0.9996 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.669914383217391 0.756781871490177 0.713568524736962 0.713757258110224 0.7 90000 0.9996 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.682020809651776 0.739232889477933 0.709663536162939 0.709866454971608 0.7 90000 0.9996 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998747990568933 0.999961364658351 0.99939310948713 0.999369335102065 0.9996 90000 0.9996 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999233052179547 0.99999983740429 0.999756322995992 0.99969874865495 0.9996 90000 0.9996 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998919835912288 0.999999906193999 0.9995189991781 0.999483929088588 0.9996 90000 0.9996 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999199465333235 0.999999984109829 0.999739185853697 0.999684436176303 0.9996 90000 0.9996 "30+/100-"
"v.efficacy" "v.efficacy" 0.533993221545015 0.663998350282118 0.59812607308134 0.599080116696042 0.6 90000 0.9996 "30+/100-"
