"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0512112126081304 0.05947122291041 0.0552363317326159 0.0552450535002043 0.06 70000 0.9999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.0071568797591056 0.0103582587776254 0.00870639715003641 0.00873801887645931 0.01 70000 0.9999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.68198722292509 0.785262608931523 0.731802363988828 0.732299735283881 0.7 70000 0.9999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.685332573175677 0.764399378609746 0.725402769316885 0.72600729964439 0.7 70000 0.9999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.668743696894364 0.769781357830125 0.717630877396275 0.718416906190052 0.7 70000 0.9999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.653044781662887 0.724071953668456 0.689436416277858 0.689411094674772 0.7 70000 0.9999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998822826254136 0.999999512703772 0.999473296661146 0.999434123220009 0.9999 70000 0.9999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998911420071296 0.999999793441274 0.99960450455016 0.999544939279931 0.9999 70000 0.9999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998436380041019 0.999899196644378 0.999159079272704 0.99913625069821 0.9999 70000 0.9999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998448669590012 0.999998888322894 0.999283753346549 0.999237900593446 0.9999 70000 0.9999 "30+/100-"
"v.efficacy" "v.efficacy" 0.512052792604389 0.662862220256754 0.585114845096143 0.585702968280733 0.6 70000 0.9999 "30+/100-"
