"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0553385760034112 0.0654419878660735 0.060550923373943 0.0605374341419241 0.06 60000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00877153400342045 0.0130387443540933 0.0109496965212887 0.01094904116535 0.01 60000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.669677987239053 0.786394396206888 0.723744617065113 0.724367390809809 0.7 60000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.633293306210209 0.710665956519587 0.673058263918536 0.672679241973096 0.7 60000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.659067767813307 0.764566466989643 0.709478011204923 0.710681418839549 0.7 60000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.667155311998669 0.75817041295283 0.713151018555897 0.712849797241047 0.7 60000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998482013127559 0.999998672109501 0.999306813335507 0.999269424143707 0.999 60000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99738581534836 0.999878873331536 0.998594450980207 0.99857744780096 0.999 60000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997273767174464 0.999412791307877 0.99846844728559 0.99843933303178 0.999 60000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998571304807198 0.999999770150714 0.999454791909469 0.999378235499594 0.999 60000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.516090708061673 0.688751451668647 0.59427470512422 0.595781490734635 0.6 60000 0.999 "30+/100-"
