"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0559394196089611 0.0652796895804219 0.0607911946208149 0.0607729566055024 0.06 50000 0.9998 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00785180428319934 0.0112572487884812 0.00961489414330797 0.00961632602374831 0.01 50000 0.9998 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.666474769228554 0.769364822750343 0.716808718058589 0.717384752322137 0.7 50000 0.9998 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.678920327675402 0.755755424979937 0.716938579003047 0.71729416073097 0.7 50000 0.9998 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.683141402996402 0.79399078788264 0.738008621595763 0.738431226419016 0.7 50000 0.9998 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.683111590240183 0.759191762327424 0.72239473200085 0.722440777837913 0.7 50000 0.9998 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99856048285019 0.999999804159613 0.999371675176552 0.999323407442778 0.9998 50000 0.9998 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998856898680886 0.99999969064986 0.999623055977542 0.9995484313233 0.9998 50000 0.9998 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998867725387854 0.999999859097439 0.999591058966579 0.999524382668876 0.9998 50000 0.9998 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998846258921408 0.999999781007915 0.999616564387418 0.999539643824331 0.9998 50000 0.9998 "30+/100-"
"v.efficacy" "v.efficacy" 0.492249641839201 0.655051794163137 0.572368562680749 0.573302397612987 0.6 50000 0.9998 "30+/100-"
