"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0556098597427497 0.0634923078092697 0.0596846794757894 0.0596880280874409 0.06 80000 0.9993 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00804445424675543 0.0111668327947501 0.0095613595462479 0.00959335067339767 0.01 80000 0.9993 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.660599239991055 0.743880418827922 0.701028556304637 0.701265520485459 0.7 80000 0.9993 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.6701387196171 0.733809706669391 0.700423914576833 0.700644135827247 0.7 80000 0.9993 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.641657160443663 0.718954896842072 0.677572675965239 0.67793165947939 0.7 80000 0.9993 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.676313269221334 0.741221319706919 0.710283819921482 0.7102507753875 0.7 80000 0.9993 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999048336547978 0.999999900818403 0.999628358954328 0.999586198774158 0.9993 80000 0.9993 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99840242162218 0.999997763166473 0.999170939549353 0.999146371561724 0.9993 80000 0.9993 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997943734080581 0.999470266721653 0.998733291386434 0.998718197516297 0.9993 80000 0.9993 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998405603974716 0.999867107719012 0.9991698007525 0.999139635762252 0.9993 80000 0.9993 "300+/1000-"
"v.efficacy" "v.efficacy" 0.540791135786941 0.681580193941755 0.604295977658136 0.605475706690383 0.6 80000 0.9993 "300+/1000-"
