"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0537594418352342 0.0659253212831885 0.0593699395971818 0.0595338957118529 0.06
"Low prevalence pop" "Low prevalence pop" 0.00752776011550107 0.0126536131583709 0.00992136684094537 0.0100290511120517 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.45597962712239 0.555707172171234 0.504976184114529 0.505076992034069 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.439506849368027 0.525690752115881 0.483127202181797 0.483347345601883 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.460832002388322 0.561787682165326 0.510060662445633 0.51007837507182 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.476855811465871 0.57145323724243 0.525631732803466 0.525220748602014 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998173966842823 1.00005716467976 0.999096751350289 0.999100354572949 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996401638218729 0.998724290466194 0.997493510393332 0.997502481193267 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.997986209422426 0.999953086035099 0.999005056955456 0.999006357197706 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997817456492651 1.00016155533497 0.998986708220805 0.998993389145494 0.999
"v.efficacy" "v.efficacy" 0.666504063990054 0.897962305157416 0.779895537904436 0.782813730856215 0.75
