"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0551640577793031 0.0622257144254693 0.0586980513002369 0.0587199342063184 0.06 1e+05 0.9997 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00885967613451316 0.0115919348159995 0.0101630834530235 0.0101706407313361 0.01 1e+05 0.9997 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.668305366314067 0.718017381890897 0.692228962466586 0.692345624018417 0.7 1e+05 0.9997 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.650464191195281 0.694753531222911 0.671617099704093 0.671676608501595 0.7 1e+05 0.9997 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.684749207602787 0.733362853734415 0.709031045010186 0.708910496684023 0.7 1e+05 0.9997 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.684499803634655 0.731511956796797 0.706430111187648 0.70653789361533 0.7 1e+05 0.9997 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99939523990662 0.999999863977788 0.999782642302637 0.999747942522438 0.9997 1e+05 0.9997 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998284097776245 0.999772031816527 0.999052232481882 0.999038453970848 0.9997 1e+05 0.9997 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999359837443363 0.999999876271049 0.999777180555549 0.999739809427982 0.9997 1e+05 0.9997 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999094547344781 0.99999999315586 0.99966304312044 0.999619340981655 0.9997 1e+05 0.9997 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.540690469776225 0.656225018059579 0.59879204231336 0.59936942477797 0.6 1e+05 0.9997 "1500+/5000-"
