"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0500868445058269 0.0663014513144759 0.057551806106136 0.0578009518915441 0.06
"Low prevalence pop" "Low prevalence pop" 0.00623924345749144 0.0131704796347029 0.00948591966399098 0.00965009645465162 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.405949644080118 0.563099454737942 0.483433866857261 0.48437915197975 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.442526780450635 0.567453433097174 0.504616370745653 0.505469146783301 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.410021729357572 0.560127640747568 0.485167490463213 0.486070191186795 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.461048171390255 0.584391034074464 0.519091688256942 0.520632011810847 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997227782481281 0.999879886086898 0.998555078722962 0.998544595971729 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996980725436067 1.00005528464553 0.998539811713355 0.998541153265982 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.997328753469875 1.00009722939738 0.998769558829288 0.998764183710086 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.995590138270335 0.999071326365867 0.997390012242095 0.99738221868663 0.9987
"v.efficacy" "v.efficacy" 0.54199354245499 0.870800668801983 0.694290621694186 0.698978992371226 0.6
