"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0582190272865884 0.0650808444874827 0.0614967324219808 0.0615111837883658 0.06 1e+05 0.9997 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00871431926818243 0.0113977630045759 0.0100326015877588 0.0100384531416434 0.01 1e+05 0.9997 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.69924552176499 0.749471194783599 0.725634897956308 0.725614848493848 0.7 1e+05 0.9997 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.664801126198055 0.709451630453731 0.686524501624377 0.686506542857244 0.7 1e+05 0.9997 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.666307449612212 0.71522928051807 0.691803313445632 0.691644056960965 0.7 1e+05 0.9997 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.671473656075468 0.717190997244909 0.694880645701266 0.694977856336726 0.7 1e+05 0.9997 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999496962180599 0.999999797375554 0.999834453689218 0.999798493511 0.9997 1e+05 0.9997 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998772508009629 0.999999410819179 0.99939219728409 0.999371801441155 0.9997 1e+05 0.9997 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998508850403793 0.999533263665223 0.999052569224646 0.999039785334652 0.9997 1e+05 0.9997 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998803253893202 0.99985425463086 0.999378428814978 0.999348073053333 0.9997 1e+05 0.9997 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.493069997888661 0.598252698193217 0.544739302273967 0.545166846133642 0.6 1e+05 0.9997 "1500+/5000-"
