"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0494244021674248 0.0610360419704871 0.0553801718615488 0.0553699480481904 0.06 30000 0.9999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00757743702166281 0.0117999978502681 0.00973346004231201 0.00978299333363573 0.01 30000 0.9999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.715886565211747 0.851532027977199 0.78113349153325 0.781579620936598 0.7 30000 0.9999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.643759520029205 0.747280192753758 0.694545289714304 0.694797603319479 0.7 30000 0.9999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.65531591347141 0.800872198240073 0.729417106480633 0.730534105326433 0.7 30000 0.9999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.665676853372641 0.764348224972298 0.717900037361094 0.717333161569003 0.7 30000 0.9999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998036574455316 0.999999555510214 0.999225313735196 0.999130254452483 0.9999 30000 0.9999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998847870539412 0.999999984381638 0.999669031535857 0.999568096811864 0.9999 30000 0.9999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.99834754690593 0.9999999863914 0.999284001430534 0.999226476056883 0.9999 30000 0.9999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998666956471404 0.999999966745849 0.999631975297954 0.999514667718481 0.9999 30000 0.9999 "30+/100-"
"v.efficacy" "v.efficacy" 0.473096517352228 0.688725535631075 0.576187509812164 0.578498240075176 0.6 30000 0.9999 "30+/100-"
