"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0577942192538337 0.0659110037851942 0.0618772166488806 0.061863820750066 0.06 90000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00928445738309114 0.0126065514146112 0.0108250562200461 0.0108309500534609 0.01 90000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.640958029297249 0.729648183240884 0.683453038203641 0.68487200982195 0.7 90000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.664850239531618 0.731905955954353 0.697346608692442 0.697883132471629 0.7 90000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.65559445191347 0.73974029867585 0.697695443795297 0.697811792464914 0.7 90000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.665286930869594 0.733077908864031 0.697060550336531 0.697664324866909 0.7 90000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99893447049767 0.999999457412015 0.999521004856586 0.999488210707895 0.999 90000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99846539746113 0.99999892003717 0.999298231964425 0.999249128359226 0.999 90000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998853794764385 0.999995410701378 0.999492534608244 0.999454575466209 0.999 90000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998037293733096 0.999751410575294 0.998932163890225 0.998898015613063 0.999 90000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.51908385954114 0.65039805107261 0.583677817671818 0.583790571885288 0.6 90000 0.999 "30+/100-"
