"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0577572623335311 0.060697193449352 0.0592527690962935 0.0592693360304649 0.06
"Low prevalence pop" "Low prevalence pop" 0.0091843605697482 0.0103001122639597 0.00974471483039314 0.0097510757851441 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.843714327618271 0.871413599926495 0.857385867074957 0.857417718807345 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.838421931863556 0.862599884636446 0.850730968651019 0.850725296678866 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.832050668280457 0.860978778682301 0.846233403937595 0.846192824567988 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.837347275787714 0.861494889767432 0.848567133838129 0.848746097923348 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99871745361609 0.999342532661394 0.999025222041351 0.999024680316427 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998678069435984 0.999356230120114 0.999009382170291 0.999009299026856 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998504243350981 0.999106967340791 0.998835157707615 0.998831301143309 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99847729093413 0.999167430678108 0.998829531687082 0.998825560167892 0.999
"v.efficacy" "v.efficacy" 0.716139958015789 0.777943612629114 0.747220849872178 0.747233199937264 0.75
