"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0540868606781135 0.0664065032152042 0.0603705976799511 0.0604199353588376 0.06
"Low prevalence pop" "Low prevalence pop" 0.00876488317062273 0.0148231028288634 0.0114035427442437 0.0114997813091699 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.610236157238976 0.835156780020477 0.714163004323759 0.717091175768688 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.636608765035966 0.747146738024121 0.692397562565732 0.69243305320899 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.657630686460293 0.894118108125562 0.774120335501559 0.775650681095729 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.651833963023954 0.761820247603645 0.706590517965415 0.707304161722736 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997330228971246 0.999384373655726 0.998430203974899 0.99840584562085 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996545857423489 0.999763877654859 0.998184026898291 0.998156450963444 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.997626628083135 0.999710042665402 0.998699490223781 0.998660660227747 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99736617554817 1.0005665885205 0.99891658671807 0.998902742565063 0.9987
"v.efficacy" "v.efficacy" 0.197907768294394 0.333015222092546 0.264256426622473 0.265622679870632 0.3
