"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0570348323282919 0.0647498577248523 0.0610630814671754 0.0610383427890921 0.06
"Low prevalence pop" "Low prevalence pop" 0.00771426948775773 0.0107275292798205 0.00923816867228665 0.00925314589457789 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.703783923071973 0.794070732238489 0.749450001840884 0.749706351661201 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.687982476400392 0.759900841191468 0.722686675936691 0.722671168789473 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.688597839523021 0.777386251837643 0.731391776201088 0.732044972781017 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.656065107900168 0.71673779039453 0.686295374050639 0.686490831297348 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997913713425474 0.999434714648349 0.998703984171705 0.99868535307308 0.9991
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998887400203888 0.999995651348568 0.999574297754772 0.999519901440587 0.9991
"SpStd vaccine pop" "SpStd vaccine pop" 0.997610192416316 0.999133415343074 0.998420980236566 0.998401800424756 0.9991
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99730302296775 0.999206754769187 0.998259428073809 0.998248845353619 0.9991
"v.efficacy" "v.efficacy" 0.504240117601855 0.634157314042868 0.567452477726419 0.568745465948236 0.6
