"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.051903523435245 0.0609797446462569 0.0562989727719833 0.0563833801172727 0.06
"Low prevalence pop" "Low prevalence pop" 0.00865717330253274 0.0123207602009363 0.0105014587703674 0.0105335022180203 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.679019156288763 0.733568358388287 0.706925793987171 0.70662224745015 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.687730308181811 0.738677764363747 0.713428042118236 0.71315468893506 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.684437208529955 0.740898856407416 0.711901154984265 0.71177438362583 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.67235113263938 0.724315450971207 0.698706667004873 0.698720157969847 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998056319765134 0.999615114351968 0.998843751391834 0.998821788446198 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998132875011506 0.999613677322559 0.998948417293397 0.998906043923379 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998547434790277 0.999802956749049 0.999201209847386 0.999175324351219 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997772102621876 0.999405756173047 0.998659503915451 0.99862353691025 0.999
"v.efficacy" "v.efficacy" 0.571753648022652 0.741782772734628 0.654545902356547 0.656110175139217 0.6
