"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0526810353598729 0.0639102375302026 0.0583005199874764 0.0583454235971568 0.06 50000 0.9991 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00747846234147937 0.0117679123932537 0.00947685739101705 0.00951158028402142 0.01 50000 0.9991 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.667593486232937 0.788701806274646 0.726902397074364 0.726942284103502 0.7 50000 0.9991 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.661051412148251 0.77008404936742 0.715947949765907 0.715891924446066 0.7 50000 0.9991 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.692775705583117 0.826267532874105 0.75995935319884 0.759810902687499 0.7 50000 0.9991 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.603557607725676 0.695853191786558 0.651543307710259 0.651264321842232 0.7 50000 0.9991 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.996792151696557 0.999037281949295 0.997959899323274 0.997932844090783 0.9991 50000 0.9991 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998034706694698 0.999999112275761 0.999187263215139 0.999110107366355 0.9991 50000 0.9991 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998067601041509 0.999959616887481 0.998999652010716 0.998967297703169 0.9991 50000 0.9991 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996992623722942 0.999725513016317 0.998334599010329 0.9983067384706 0.9991 50000 0.9991 "30+/100-"
"v.efficacy" "v.efficacy" 0.470755217256481 0.664596308132496 0.564193929160214 0.566035349212174 0.6 50000 0.9991 "30+/100-"
