"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0541356360668085 0.0621914581848986 0.0582223991180946 0.0581988884006604 0.06 1e+05 0.999 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00806718559317968 0.011359707806173 0.00958767183648832 0.00962634957880204 0.01 1e+05 0.999 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.664762851059826 0.741640410079973 0.704689808635057 0.704258571337724 0.7 1e+05 0.999 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.637684112756306 0.704966662758225 0.670583767866903 0.67020839793637 0.7 1e+05 0.999 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.671767132080162 0.74912238229282 0.709135972393815 0.709154117240198 0.7 1e+05 0.999 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.679481626030773 0.747550342740755 0.71406660429321 0.714218200874873 0.7 1e+05 0.999 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998285648377533 0.999599189287905 0.99898763031542 0.998977353934851 0.999 1e+05 0.999 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997075641734192 0.999036184810208 0.998048573556354 0.998039568644286 0.999 1e+05 0.999 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998254809167967 0.999584909306661 0.99890366417089 0.998894684017883 0.999 1e+05 0.999 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997665150730688 0.999609547210698 0.998594847635657 0.998600966386651 0.999 1e+05 0.999 "300+/1000-"
"v.efficacy" "v.efficacy" 0.530294667501098 0.66610504535594 0.597854288439172 0.600110281248012 0.6 1e+05 0.999 "300+/1000-"
