"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0500531870863175 0.0679143583449087 0.0592212317487527 0.0594459839385363 0.06
"Low prevalence pop" "Low prevalence pop" 0.00703667097226369 0.0148110327008597 0.0105087421794604 0.0107615205954719 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.44130229846584 0.583907061949125 0.515951146169351 0.51576693211031 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.48351345651469 0.620633608468612 0.552760136705907 0.553418180381232 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.518022707113581 0.700927203321741 0.608543613484249 0.609309450943863 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.430844493291794 0.556238949741785 0.493722669295945 0.493334387560589 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997073054411818 0.999745569105577 0.998429643300569 0.998416137167087 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996789868355389 1.00051159477542 0.998576196914009 0.99861320341634 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999074268871375 1.00143112961378 1.00020076511757 1.00020613249049 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997130971268982 1.00035803581096 0.998759509901725 0.998763841208103 0.999
"v.efficacy" "v.efficacy" 0.46761750953326 0.742677415180499 0.595518917959228 0.600264127317107 0.6
