"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0566750810430326 0.0667237132739733 0.0617795353467934 0.0618751404767665 0.06 40000 0.9996 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00855377382490182 0.0124555495171025 0.0104994057812626 0.0105089377778588 0.01 40000 0.9996 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.672474512933295 0.730203087019115 0.70299129486583 0.703102745350812 0.7 40000 0.9996 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.69197539910725 0.744524668803933 0.717498283006937 0.717534306261499 0.7 40000 0.9996 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.676844310786585 0.734445449413455 0.705586292116941 0.705205049120664 0.7 40000 0.9996 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.655883536195251 0.70753327990701 0.681175590313486 0.680976912830168 0.7 40000 0.9996 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998753953398315 0.999935342602388 0.999416679621479 0.999382074438494 0.9996 40000 0.9996 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998824125040316 0.999913278551887 0.999463099780006 0.999414173247809 0.9996 40000 0.9996 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.9984313008767 0.999917820963292 0.999206211534299 0.999184056825286 0.9996 40000 0.9996 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999094812320517 0.999999778048851 0.999728970195639 0.999659417134228 0.9996 40000 0.9996 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.485838982205329 0.656648750882166 0.567969672359393 0.570360198661951 0.6 40000 0.9996 "1500+/5000-"
