"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.039515680887786 0.0916771192095347 0.0637812763175 0.0651536633178025 0.06
"Low prevalence pop" "Low prevalence pop" 0.00318135277633283 0.0302361601364059 0.0123314050717516 0.0141757054423816 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.232045182375905 0.67118032102965 0.436940495007936 0.448771996755509 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.322310227713208 0.628577238384691 0.480104425061942 0.480070191935971 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.239957846920561 1.47343375221873 0.593351103842849 0.698881269476322 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.361610134871781 0.699789839953166 0.536699229836925 0.537871305581937 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.994631683947169 1.00039478603046 0.998120150057886 0.997903155586637 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.992530256644048 1.002663141162 0.997643468209402 0.997733504532755 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998199525439033 1.00263984252316 1.00031649525067 1.00031675048855 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.994608447852853 1.0059492789861 0.999140699873826 0.999452671181354 0.999
"v.efficacy" "v.efficacy" 0.0427384901637571 0.471271894218681 0.244129207547492 0.25663343108178 0.3
