"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0572800558385678 0.0637503292032924 0.0604892383253676 0.0605083921963574 0.06
"Low prevalence pop" "Low prevalence pop" 0.00889177499604401 0.0117777531534853 0.0102642319769527 0.0102980523226502 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.732850478241213 0.84066809934198 0.782239063817695 0.782935143604687 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.823912335670894 0.876911989409382 0.85143545743784 0.851245676435496 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.788091469248749 0.909064013425626 0.84680484585987 0.846539460273656 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.827655911378907 0.879382966994396 0.854832110817326 0.854667981259386 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99816235512265 0.99937523554164 0.998804462343112 0.99879290907062 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998169600904042 0.999703547079248 0.998946639646446 0.998941398604228 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.99906798790503 1.00011256405235 0.999612513865713 0.99959391951339 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998551813200104 1.00005202391345 0.999322100022605 0.999306913378207 0.999
"v.efficacy" "v.efficacy" 0.275209067151725 0.358453639072444 0.314058822675263 0.314444263150053 0.3
