"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0553507009222104 0.0638317582891162 0.0592926220410856 0.0593047389221342 0.06 60000 0.9997 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00825186758915983 0.0113618165382731 0.00977331669997186 0.00978714791091565 0.01 60000 0.9997 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.693873583331678 0.771524459164826 0.732592579215896 0.732837652204695 0.7 60000 0.9997 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.680293133656219 0.743271059346705 0.711964068365506 0.711919790380667 0.7 60000 0.9997 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.66766240157167 0.758268841042932 0.709838719712299 0.710079836622112 0.7 60000 0.9997 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.674395940947158 0.739543098606169 0.704736443386349 0.705182699439101 0.7 60000 0.9997 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99844653444018 0.999906116077529 0.999216767670598 0.999185901247413 0.9997 60000 0.9997 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998968612245724 0.999999737337349 0.999659084362625 0.999587692621049 0.9997 60000 0.9997 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999236641075159 0.999999943194096 0.999747551797564 0.999696852569784 0.9997 60000 0.9997 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999176278055612 0.999999844295484 0.999761111734485 0.999691798173999 0.9997 60000 0.9997 "300+/1000-"
"v.efficacy" "v.efficacy" 0.484288055344838 0.623986117716051 0.550508987827493 0.551557007930228 0.6 60000 0.9997 "300+/1000-"
