"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0571490109685421 0.0652586397115013 0.0612029927268594 0.0611912802668692 0.06 70000 0.9996 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00926540288541746 0.0125338779829333 0.0108512807756105 0.0108616915497108 0.01 70000 0.9996 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.659845884389675 0.774782468098624 0.713153779952003 0.7140404178815 0.7 70000 0.9996 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.680575315431714 0.749639301282956 0.714795400734881 0.715020668210092 0.7 70000 0.9996 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.634335693223941 0.74602262170427 0.692076218421781 0.692470100834841 0.7 70000 0.9996 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.671257827406827 0.734907323096303 0.702421923047414 0.702835484986434 0.7 70000 0.9996 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998318152250528 0.999906440925688 0.99917287815794 0.999143877688183 0.9996 70000 0.9996 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999111237350834 0.999999957331701 0.999729539926751 0.999659503172295 0.9996 70000 0.9996 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998253981484049 0.999878208716754 0.999116376715793 0.999083069733038 0.9996 70000 0.9996 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998801505129764 0.99999966273002 0.9995785492724 0.999504431381183 0.9996 70000 0.9996 "30+/100-"
"v.efficacy" "v.efficacy" 0.459766215763404 0.60438639814747 0.531957465343305 0.532405630781308 0.6 70000 0.9996 "30+/100-"
