"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0573864420767264 0.0639467758164865 0.0606320833356205 0.0606283640321637 0.06
"Low prevalence pop" "Low prevalence pop" 0.00790579950592647 0.0106104012160687 0.0092308114214219 0.00925312140534703 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.807733380266166 0.902636707121925 0.85336255530715 0.853250681958855 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.810732142743006 0.859854685370624 0.835672950118054 0.835503354986633 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.81224664977879 0.902741373894129 0.857559440689763 0.857452085410029 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.826284329465256 0.877562968586757 0.851570565911511 0.851434190593569 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999318331660523 1.00006581932191 0.999712547513698 0.999700467811522 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998360481216137 0.999784024443007 0.999120960006918 0.999103918601558 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999248104199677 1.00006548351624 0.999678582106712 0.999667127523806 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999064035836434 1.00032130379737 0.999699131436711 0.999692676052703 0.9999
"v.efficacy" "v.efficacy" 0.261858154538565 0.332262584670686 0.29583686827165 0.296538275695032 0.3
