"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0576316990808017 0.0641511842216434 0.0607845920422 0.060816103818541 0.06
"Low prevalence pop" "Low prevalence pop" 0.00793212719209622 0.0104569890116082 0.00922343681335949 0.00923895489048666 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.837072371634755 0.902348698955145 0.870469987578068 0.870534447607343 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.810234110383137 0.861066461483994 0.834978559973289 0.834945173697281 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.827680437719016 0.895329623657571 0.86233837256765 0.861859008516897 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.826934711088047 0.87755337320822 0.851416048325872 0.851200014777936 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998714267068877 0.9998194208414 0.999288202134207 0.999278221219851 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998429897637032 0.999813585858438 0.99913078907492 0.999119528902618 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998753604754403 0.999846518565547 0.999324605310653 0.999303812033909 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99903344279263 1.00035322443799 0.999716090465133 0.999705039536706 0.9999
"v.efficacy" "v.efficacy" 0.51607137744881 0.622602145012451 0.570315693269736 0.570296074377944 0.6
