"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.049825347775609 0.0611158501117454 0.0558002691166195 0.0557985754665146 0.06 50000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00716872795699042 0.0112903047916093 0.00936032315544325 0.00937777234619722 0.01 50000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.684373797802516 0.80488735271797 0.746777092783123 0.746890515091381 0.7 50000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.677171851850854 0.789527362406887 0.733950662444873 0.734768568966891 0.7 50000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.673143991148225 0.779326021443644 0.728432730767288 0.728969685128231 0.7 50000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.641139552718477 0.731320769753875 0.687729739022834 0.687823484505944 0.7 50000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998677438544197 0.999999892577775 0.999443014238221 0.999395484862123 0.999 50000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998329362933654 0.999999684929048 0.999367005406052 0.999277230226004 0.999 50000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997858931067529 0.999841501588726 0.998872856056867 0.998848855781901 0.999 50000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.995998371167982 0.998955360380062 0.997599491005689 0.997556603327038 0.999 50000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.534375355592746 0.738862593846038 0.629116951034113 0.631044019084584 0.6 50000 0.999 "30+/100-"
