"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0524915968405079 0.0598770793919634 0.0561815094402026 0.0561965724961248 0.06 70000 0.9999 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00796466872448323 0.010808728275531 0.00940431854613904 0.00940992582238874 0.01 70000 0.9999 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.671143720806534 0.725817618099449 0.699524092252566 0.69946004307084 0.7 70000 0.9999 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.675156198065601 0.722575431131593 0.69942738973053 0.69933194076788 0.7 70000 0.9999 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.673324543705444 0.725723520558997 0.699078785522397 0.699180917158961 0.7 70000 0.9999 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.672974052248292 0.718955244860832 0.696288623498376 0.696316401821146 0.7 70000 0.9999 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999405210899312 0.999999995975689 0.999833267906199 0.999784510345786 0.9999 70000 0.9999 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.9991362369068 0.999999989423493 0.999703541995405 0.999651657277483 0.9999 70000 0.9999 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998884367172809 0.999884177915826 0.999437334385386 0.999410923958741 0.9999 70000 0.9999 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999256062924825 0.999999968283003 0.999764946787179 0.999709149905832 0.9999 70000 0.9999 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.53025934738617 0.666305147360386 0.597671396750635 0.597688827176023 0.6 70000 0.9999 "1500+/5000-"
