"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.056368038906394 0.0666349188036681 0.0614479655627108 0.0614707443270842 0.06 50000 0.9991 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00825537498044801 0.0122026031743925 0.0102333473575112 0.010248646991484 0.01 50000 0.9991 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.64647085685517 0.740113824173751 0.693622581899056 0.693440770218043 0.7 50000 0.9991 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.684239658771719 0.764846906056725 0.721658335783776 0.722055764402613 0.7 50000 0.9991 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.658815318706925 0.750537648779189 0.701435549030619 0.701826731899993 0.7 50000 0.9991 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.671057835389306 0.740651915303643 0.707365062282133 0.707736400646547 0.7 50000 0.9991 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998321446606288 0.999939963527468 0.999148909146909 0.999124469222994 0.9991 50000 0.9991 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998559577990951 0.999966706582306 0.999375746751536 0.999314366771775 0.9991 50000 0.9991 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.99841073823481 0.999989641404916 0.999202260408844 0.999173257960515 0.9991 50000 0.9991 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997950729895823 0.999999330054757 0.999019955923092 0.998970165087867 0.9991 50000 0.9991 "300+/1000-"
"v.efficacy" "v.efficacy" 0.523806793924728 0.698525512665278 0.606668297955361 0.608632037563424 0.6 50000 0.9991 "300+/1000-"
