"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0528315707996148 0.0729769917041577 0.0625677753051443 0.0628829940482161 0.06
"Low prevalence pop" "Low prevalence pop" 0.00767913337635018 0.016981103354763 0.0117731457831129 0.0120237677589864 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.489440724085017 0.682630213986643 0.584035886204849 0.584641063086017 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.409032310377822 0.540137390828125 0.476989073972653 0.477199513339249 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.417332490235093 0.596536378921247 0.50258669533804 0.503051426680311 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.393718108682282 0.521994635525797 0.459857539067866 0.459996832007614 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997069412123396 0.999906597132408 0.998600955832716 0.998597971370293 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997425787862432 1.00098509939746 0.999127335231045 0.999147533350118 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.997054821315164 0.999600447604512 0.998317609533164 0.998306933227575 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99689162443615 1.00054629197612 0.998656965101212 0.998685240861878 0.999
"v.efficacy" "v.efficacy" 0.356829016339323 0.603972815901707 0.472194825379884 0.476311956558665 0.6
