"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0538729103576674 0.0659651665948391 0.0598750787208279 0.0599297911262194 0.06 40000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00774927293463521 0.0126459338995354 0.00998531340315275 0.0100263350352548 0.01 40000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.639198510097604 0.786474147634877 0.712568212100414 0.712430056470541 0.7 40000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.69917970632347 0.804858766367869 0.751536449984706 0.751958114396501 0.7 40000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.624348345570331 0.766162778670642 0.693157928188419 0.694179069994314 0.7 40000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.645702063979735 0.740838930972952 0.692016749363914 0.692828206307672 0.7 40000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997581428038465 0.999899397124438 0.998733253235619 0.998699369663178 0.999 40000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997777059780602 0.999999876259378 0.999071495743017 0.998982277479242 0.999 40000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.996755480113807 0.999243153679561 0.998032792800745 0.998018862453674 0.999 40000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996756428009472 0.999566605635397 0.998189658831998 0.998162209209544 0.999 40000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.469619602676378 0.681991990267488 0.571390828109201 0.573432985709314 0.6 40000 0.999 "30+/100-"
