"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0538254613222453 0.0628278475102989 0.058263471691824 0.0582874269951876 0.06 70000 0.9996 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00764244271762285 0.0110138297054273 0.00921737210565077 0.00924100026798509 0.01 70000 0.9996 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.684714364303159 0.787117111150754 0.735013691622786 0.735720155278736 0.7 70000 0.9996 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.671620878942854 0.748030310734473 0.709352176536399 0.709491959807635 0.7 70000 0.9996 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.678478000656756 0.770492958909561 0.726088606066614 0.725955181050432 0.7 70000 0.9996 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.699468569339103 0.782077570175813 0.738721315832132 0.738978888935074 0.7 70000 0.9996 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998890261476791 0.999998089988594 0.999515593331734 0.999481002557419 0.9996 70000 0.9996 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997628419522422 0.999706829884999 0.998646209314305 0.998635712615516 0.9996 70000 0.9996 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998408704410944 0.99992907558307 0.999192799524119 0.999172187341729 0.9996 70000 0.9996 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998370523895913 0.99999982531596 0.999265041195167 0.999218921819445 0.9996 70000 0.9996 "30+/100-"
"v.efficacy" "v.efficacy" 0.517783819632881 0.672093415529001 0.59005235655223 0.591022900064136 0.6 70000 0.9996 "30+/100-"
