"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0539218337029398 0.0645195797889028 0.0591761374792301 0.0592375429704144 0.06 50000 0.9993 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00832199637809111 0.0124810114818639 0.0103106920498954 0.0103441390424884 0.01 50000 0.9993 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.623112163413223 0.729286732046354 0.67445488508419 0.674883613046282 0.7 50000 0.9993 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.672516736496613 0.755218443585483 0.714618720018769 0.7150974460613 0.7 50000 0.9993 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.587709225842636 0.704793537716374 0.648497740929451 0.648936438264693 0.7 50000 0.9993 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.640525551723668 0.73628785258284 0.684602817712528 0.685630757246108 0.7 50000 0.9993 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99842506021805 0.999999892465323 0.999363579550635 0.999286487153451 0.9993 50000 0.9993 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99736054129097 0.999946109714799 0.998661277944999 0.998606486760815 0.9993 50000 0.9993 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.99900190310119 0.999999816455577 0.999662856086013 0.999599375852019 0.9993 50000 0.9993 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998812543165688 0.99999991041353 0.999646809187213 0.999552592834486 0.9993 50000 0.9993 "30+/100-"
"v.efficacy" "v.efficacy" 0.54271477700012 0.731421999702753 0.630652697454468 0.631841001730857 0.6 50000 0.9993 "30+/100-"
