"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0567529040307354 0.0848312861647137 0.0706629937027421 0.0712005635560958 0.06
"Low prevalence pop" "Low prevalence pop" 0.00706381170022323 0.0205598803270667 0.0130418068460377 0.0135341941372952 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.554963240973594 0.833474265889782 0.689145041251758 0.69068427645005 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.538839177479364 0.732664561079222 0.635023127562999 0.635466043611358 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.533559716493963 0.913335292188472 0.727135168560164 0.733563369263792 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.571239614885849 0.792130444450765 0.686813929975399 0.686184088885943 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.994100469161009 1.00062601546991 0.997721962030596 0.997583452687025 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.995934069138257 1.00272445964212 0.999540734797286 0.999497151899652 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.997897330877092 1.00214454848152 1.00028926106975 1.00021721283872 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999491953203708 1.00505646048963 1.00214626601858 1.00218716535479 0.9999
"v.efficacy" "v.efficacy" 0.299319222533186 0.670677907534439 0.47330745231955 0.479907912632206 0.6
