"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0533117982964069 0.0624744368927365 0.0579107754512023 0.0579009762670994 0.06 80000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00781986299835544 0.0114952473295344 0.0096148611300234 0.00965034010151382 0.01 80000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.665487408585563 0.770338646239458 0.714765643524506 0.715164097409295 0.7 80000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.655167356423071 0.733047210653062 0.692289501883633 0.692739727414643 0.7 80000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.673111393074241 0.778251041766053 0.72859797625452 0.7278481733984 0.7 80000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.674081969515334 0.756468362292549 0.712179638495746 0.712760006211078 0.7 80000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997795153638138 0.999563025369548 0.998645298207657 0.998645468225526 0.999 80000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997315353561305 0.999494118795426 0.99836822554769 0.998354166654653 0.999 80000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.99767449961547 0.999493039204763 0.998614450361925 0.998589919723811 0.999 80000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997873757485695 0.999907497977078 0.998888733263027 0.998871611848676 0.999 80000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.515176552630758 0.679125550930017 0.594349333662141 0.596349468051941 0.6 80000 0.999 "30+/100-"
