"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0585684670717453 0.0652932362477251 0.0619661193531871 0.0619371806146726 0.06
"Low prevalence pop" "Low prevalence pop" 0.00895937508502712 0.0116061131997994 0.0102437638495812 0.0102578905056583 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.797448429246616 0.871934246606552 0.836166392483125 0.836062216182046 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.824500229115521 0.877333780463898 0.852042428704262 0.85210062900837 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.81195593848522 0.888233017452015 0.851511537954491 0.851216011577391 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.823198488989114 0.875160250911086 0.850019531879665 0.849660001764682 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99805968376011 0.999519044523528 0.998814208847037 0.998794607641772 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998625064661337 1.00011267492282 0.999350599978189 0.999345712927093 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998181441810382 0.999547344934906 0.998891878184422 0.998875366287418 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998148672285333 0.999696435707627 0.998929841229859 0.998924578021332 0.999
"v.efficacy" "v.efficacy" 0.534829923375794 0.652728580387582 0.588392502073231 0.589614548507303 0.6
