"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0571082077873118 0.0655219492026148 0.0615135586916282 0.0614930783585588 0.06 70000 0.9992 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00912327409372577 0.0125512523293211 0.0108622616970588 0.0108771623454596 0.01 70000 0.9992 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.648905757943582 0.734215987703432 0.691976688860175 0.691958034254593 0.7 70000 0.9992 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.65720395464902 0.724592911206436 0.689424525721381 0.689789721026824 0.7 70000 0.9992 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.636614502351271 0.725191186012091 0.680705170524385 0.680420478106827 0.7 70000 0.9992 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.645035384654443 0.711039007376226 0.679326116012803 0.67897521548899 0.7 70000 0.9992 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997960585156937 0.999687928137691 0.998816100535397 0.998811068145189 0.9992 70000 0.9992 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998786587217922 0.999999512798361 0.999552321570716 0.999483383528903 0.9992 70000 0.9992 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998342382350113 0.999717573255889 0.999072095297468 0.999043953377607 0.9992 70000 0.9992 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998519832229311 0.999965090042742 0.999319621497839 0.999265448402173 0.9992 70000 0.9992 "300+/1000-"
"v.efficacy" "v.efficacy" 0.500116216331107 0.645429485921208 0.568967651042425 0.570210639980976 0.6 70000 0.9992 "300+/1000-"
