"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0552993639758325 0.062914649023291 0.0588595184193123 0.0588770745238775 0.06
"Low prevalence pop" "Low prevalence pop" 0.00828208720621947 0.0111715478254896 0.0096798319152302 0.00969064371386436 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.665251296380296 0.748405448750708 0.706605542507844 0.706719000867707 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.696908622622391 0.763579911679402 0.730136634372916 0.730454393193559 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.64558819962816 0.725443057003998 0.685603467107404 0.685983180799434 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.693718137588922 0.754810815324171 0.723855995189041 0.724207726654941 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999184068676517 0.999999859985466 0.999683753996163 0.999644618960864 0.9998
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998774912139608 0.999999794437824 0.999475047670686 0.999434002975051 0.9998
"SpStd vaccine pop" "SpStd vaccine pop" 0.999061817080445 0.999999820268823 0.999621858120853 0.999580659990167 0.9998
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998227649020152 0.999778671554567 0.99905550713375 0.99902471525573 0.9998
"v.efficacy" "v.efficacy" 0.53078774344835 0.659587391708772 0.592608519184656 0.593092172584715 0.6
