"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0555814981158562 0.0683053247320848 0.0617317935474096 0.0619185569172214 0.06
"Low prevalence pop" "Low prevalence pop" 0.00776086894306228 0.0138363345513536 0.0106228958906824 0.0107675957022393 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.402298931164523 0.565860670416824 0.477355169349398 0.478878852651566 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.432009951477084 0.517591633711532 0.475465560904395 0.475636390899807 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.408409213502143 0.577442848053089 0.487053356515073 0.488347193274802 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.474503970812038 0.565749271041917 0.522555664690666 0.522067536425043 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997862872863665 0.999395220030708 0.998698202476514 0.998688889595091 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998069546918824 1.00034944840445 0.999115885297247 0.999118687629568 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.99815170916619 0.999588426541014 0.998843908297388 0.998835051853497 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997643743174042 1.00019758915105 0.998959622128655 0.998969046363323 0.9987
"v.efficacy" "v.efficacy" 0.231336075162855 0.375426625375791 0.302744001102396 0.30453541634066 0.3
